true:
(-1, -11)
(-1, -14)
(-1, -18)
(-1, -7)
(-1, 14)
(-1, 7)
(-10, -13)
(-10, -18)
(-10, 14)
(-10, 21)
(-11, -3)
(-11, -4)
(-11, -5)
(-11, -7)
(-11, 21)
(-11, 22)
(-11, 4)
(-12, -13)
(-12, -24)
(-12, -6)
(-12, 21)
(-12, 23)
(-12, 9)
(-13, -11)
(-13, -16)
(-13, -19)
(-13, -20)
(-13, -21)
(-13, -22)
(-13, -24)
(-13, 1)
(-13, 23)
(-13, 9)
(-14, -10)
(-14, -14)
(-14, -4)
(-14, -7)
(-14, -8)
(-14, 10)
(-14, 13)
(-14, 18)
(-14, 24)
(-14, 7)
(-15, -13)
(-15, -17)
(-15, -23)
(-15, 1)
(-15, 12)
(-15, 2)
(-15, 20)
(-15, 4)
(-15, 8)
(-15, 9)
(-16, -10)
(-16, -12)
(-16, -19)
(-16, -20)
(-16, -4)
(-16, 1)
(-16, 13)
(-16, 15)
(-16, 21)
(-16, 7)
(-17, -24)
(-17, -3)
(-17, -6)
(-17, -8)
(-17, 19)
(-17, 23)
(-17, 3)
(-17, 5)
(-17, 6)
(-18, -20)
(-18, -6)
(-18, -7)
(-18, 14)
(-18, 16)
(-18, 18)
(-18, 5)
(-18, 6)
(-2, -13)
(-2, -16)
(-2, -23)
(-2, 19)
(-2, 20)
(-2, 3)
(-2, 6)
(-3, -11)
(-3, -12)
(-3, -13)
(-3, -14)
(-3, 1)
(-3, 10)
(-3, 12)
(-3, 16)
(-3, 18)
(-3, 2)
(-3, 3)
(-4, -15)
(-4, -16)
(-4, 18)
(-4, 2)
(-4, 20)
(-4, 22)
(-4, 23)
(-5, -10)
(-5, -13)
(-5, -19)
(-5, -2)
(-5, -21)
(-5, -8)
(-5, 11)
(-5, 13)
(-5, 14)
(-6, -14)
(-6, -15)
(-6, -21)
(-6, -4)
(-6, -7)
(-6, -8)
(-6, 10)
(-6, 13)
(-6, 15)
(-6, 17)
(-6, 19)
(-6, 21)
(-7, -12)
(-7, -15)
(-7, -5)
(-7, -7)
(-7, 13)
(-7, 4)
(-8, -13)
(-8, -17)
(-8, -19)
(-8, -22)
(-8, -9)
(-8, 16)
(-8, 2)
(-8, 22)
(-8, 24)
(-9, -10)
(-9, -12)
(-9, -20)
(-9, -4)
(-9, -9)
(-9, 19)
(-9, 2)
(1, -13)
(1, -19)
(1, -23)
(1, -3)
(1, -6)
(1, 19)
(1, 23)
(10, -3)
(10, -5)
(10, -6)
(10, -9)
(10, 13)
(10, 14)
(10, 22)
(10, 24)
(10, 8)
(10, 9)
(11, -20)
(11, -7)
(11, 1)
(11, 22)
(11, 5)
(11, 9)
(12, -10)
(12, -12)
(12, -23)
(12, -24)
(12, -4)
(12, -7)
(12, 12)
(12, 15)
(12, 2)
(12, 22)
(12, 9)
(13, -21)
(13, -23)
(13, -5)
(13, -9)
(13, 12)
(13, 17)
(13, 21)
(13, 22)
(14, -1)
(14, -16)
(14, -21)
(14, -24)
(14, 13)
(14, 22)
(14, 4)
(15, -10)
(15, -15)
(15, -24)
(15, -9)
(15, 21)
(15, 24)
(15, 3)
(15, 4)
(15, 7)
(15, 8)
(16, -11)
(16, -18)
(16, -20)
(16, -22)
(16, -24)
(16, -5)
(16, 12)
(16, 2)
(16, 22)
(16, 5)
(16, 8)
(17, -11)
(17, -17)
(17, -2)
(17, -21)
(17, -22)
(17, -23)
(17, -4)
(17, 10)
(17, 3)
(17, 4)
(17, 7)
(17, 9)
(18, -4)
(18, -5)
(18, -6)
(18, 11)
(18, 14)
(18, 15)
(18, 18)
(18, 2)
(18, 8)
(19, -10)
(19, -13)
(19, -15)
(19, -7)
(19, -8)
(19, 14)
(19, 4)
(2, -4)
(2, -5)
(2, 14)
(2, 15)
(2, 20)
(20, -1)
(20, -13)
(20, -17)
(20, -2)
(20, -24)
(20, -4)
(20, 16)
(20, 3)
(20, 9)
(21, -16)
(21, -17)
(21, -20)
(21, -24)
(21, -5)
(21, -8)
(21, 13)
(21, 14)
(21, 18)
(21, 4)
(22, -10)
(22, -13)
(22, -24)
(22, 10)
(22, 11)
(22, 12)
(22, 20)
(22, 22)
(22, 24)
(22, 8)
(23, -12)
(23, -14)
(23, -22)
(23, -24)
(23, -7)
(23, -8)
(23, -9)
(23, 20)
(23, 21)
(23, 24)
(23, 5)
(24, -12)
(24, -2)
(24, 1)
(24, 21)
(24, 6)
(3, -10)
(3, -17)
(3, -21)
(3, -5)
(3, -7)
(3, -9)
(3, 1)
(3, 12)
(3, 19)
(3, 21)
(3, 3)
(4, -1)
(4, -12)
(4, -14)
(4, 21)
(5, -1)
(5, -18)
(5, -8)
(5, 1)
(5, 16)
(5, 6)
(6, -14)
(6, -18)
(6, -19)
(6, -21)
(6, -23)
(6, -24)
(6, 17)
(6, 18)
(6, 4)
(6, 9)
(7, -20)
(7, -24)
(7, -3)
(7, -5)
(7, -8)
(7, 10)
(7, 19)
(7, 4)
(7, 8)
(8, -20)
(8, -7)
(8, -9)
(8, 1)
(8, 10)
(8, 13)
(8, 17)
(8, 8)
(8, 9)
(9, -12)
(9, -15)
(9, -19)
(9, -3)
(9, 1)
(9, 17)
(9, 22)
(9, 3)
false:
(-19, -10)
(-19, -18)
(-19, -5)
(-19, -7)
(-19, -9)
(-19, 1)
(-19, 14)
(-19, 15)
(-19, 2)
(-19, 6)
(-19, 8)
(-19, 9)
(-20, -14)
(-20, -15)
(-20, -24)
(-20, -4)
(-20, -5)
(-20, -7)
(-20, -8)
(-20, 15)
(-20, 18)
(-20, 19)
(-20, 3)
(-21, -10)
(-21, -11)
(-21, -12)
(-21, -14)
(-21, -19)
(-21, -20)
(-21, -21)
(-21, -7)
(-21, 1)
(-21, 14)
(-21, 15)
(-21, 18)
(-21, 6)
(-21, 9)
(-22, -14)
(-22, -23)
(-22, -5)
(-22, 11)
(-22, 19)
(-22, 22)
(-22, 9)
(-23, -14)
(-23, -16)
(-23, -17)
(-23, -19)
(-23, -20)
(-23, -21)
(-23, -4)
(-23, -8)
(-23, 1)
(-23, 10)
(-23, 12)
(-23, 18)
(-23, 5)
(-24, -12)
(-24, -14)
(-24, -16)
(-24, -7)
(-24, 4)
