(-2, 1)
(2, 2)
(1, 3)
(-3, 1)
(2, 3)
(-2, -3)
(-1, -4)
(2, 4)
(-2, -4)
(3, -4)
(5, 1)
(1, 5)
(-2, -5)
(-1, 6)
(6, -2)
(4, 5)
(-6, 3)
(3, -6)
(6, 4)
(-6, 4)
(-6, -4)
(-7, -2)
(-7, 3)
(-6, -5)
(6, -5)
(-8, 1)
(-4, -7)
(-1, -8)
(8, 2)
(-2, -8)
(8, 3)
(8, -3)
(7, 5)
(9, 1)
(1, 9)
(-9, 1)
(1, -9)
(-2, -9)
(6, -7)
(9, -2)
(-8, -5)
(-5, -8)
(8, -5)
(-9, 3)
(7, 7)
(-8, 6)
(-2, -10)
(-5, -9)
(9, -5)
(-3, 10)
(-7, 8)
(-7, -8)
(7, -8)
(6, 9)
(-5, 10)
(-10, 5)
(9, 7)
(7, 9)
(-6, -10)
(11, 4)
(-4, -11)
(12, 1)
(-1, -12)
(-11, 5)
(-11, -5)
(10, -7)
(3, 12)
(-11, 6)
(6, -11)
(-8, -10)
(-5, 12)
(-7, 11)
(-13, 1)
(-11, -7)
(-2, -13)
(2, -13)
(-6, 12)
(9, 10)
(11, 8)
(-8, 11)
(-13, -4)
(-4, -13)
(-2, 14)
(-2, -14)
(3, -14)
(12, -8)
(-4, -14)
(-10, 11)
(-14, 5)
(-10, -11)
(14, 6)
(-6, 14)
(8, -13)
(11, 11)
(-7, 14)
(-14, 7)
(-9, 13)
(9, -13)
(14, -8)
(11, 12)
(-11, -12)
(13, 10)
(-11, 13)
(11, -13)
(14, -12)
(14, -13)
(14, 14)
(14, -14)
