true:
(21, -18)
(21, -19)
(21, -2)
(21, -24)
(21, -27)
(21, -28)
(21, -6)
(21, 2)
(21, 25)
(21, 26)
(21, 7)
(22, -1)
(22, -12)
(22, -2)
(22, -20)
(22, -25)
(22, -3)
(22, -5)
(22, -6)
(22, -7)
(22, 19)
(22, 20)
(22, 21)
(22, 28)
(22, 4)
(23, -18)
(23, -22)
(23, -25)
(23, -26)
(23, -8)
(23, 1)
(23, 25)
(23, 29)
(23, 3)
(23, 4)
(24, -1)
(24, -5)
(24, -8)
(24, 17)
(24, 22)
(24, 30)
(24, 5)
(25, -10)
(25, -15)
(25, -17)
(25, -4)
(25, 11)
(25, 13)
(25, 15)
(25, 2)
(25, 29)
(26, -1)
(26, -10)
(26, -12)
(26, -13)
(26, -15)
(26, -20)
(26, -22)
(26, -26)
(26, -29)
(26, -3)
(26, 11)
(26, 15)
(26, 18)
(26, 20)
(26, 24)
(26, 27)
(26, 30)
(26, 7)
(26, 8)
(27, -12)
(27, -18)
(27, -26)
(27, -29)
(27, -8)
(27, 10)
(27, 13)
(27, 15)
(27, 17)
(27, 20)
(27, 21)
(27, 9)
(28, -12)
(28, -16)
(28, -19)
(28, -21)
(28, -27)
(28, -6)
(28, -7)
(28, -8)
(28, 11)
(28, 22)
(28, 24)
(29, -13)
(29, -15)
(29, -24)
(29, -28)
(29, -7)
(29, 1)
(29, 11)
(29, 12)
(29, 2)
(29, 28)
(29, 7)
(29, 9)
(30, -23)
(30, -27)
(30, -28)
(30, -5)
(30, -8)
(30, 20)
(30, 21)
(30, 27)
false:
(-1, -1)
(-1, -16)
(-1, -20)
(-1, -24)
(-1, -28)
(-1, -3)
(-1, -4)
(-1, -9)
(-1, 22)
(-1, 23)
(-1, 26)
(-1, 27)
(-1, 28)
(-10, -19)
(-10, -20)
(-10, -21)
(-10, 15)
(-10, 2)
(-10, 22)
(-10, 23)
(-10, 3)
(-10, 5)
(-10, 9)
(-11, -12)
(-11, -17)
(-11, -23)
(-11, 1)
(-11, 12)
(-11, 17)
(-11, 18)
(-11, 28)
