(1, 1)
(-1, 1)
(2, 1)
(1, 2)
(-2, 1)
(-2, -1)
(2, -1)
(-2, -2)
(2, 3)
(-3, 2)
(-3, -2)
(-2, -3)
(1, 4)
(-1, 4)
(-4, 1)
(-4, -1)
(-1, -4)
(1, -4)
(-2, 4)
(2, -4)
(-4, 3)
(-4, -3)
(3, -4)
(4, -3)
(5, 1)
(-5, -2)
(-4, -4)
(5, 3)
(-5, -3)
(-3, -5)
(3, -5)
(5, -3)
(6, 1)
(-6, -1)
(-6, 2)
(2, -6)
(6, -2)
(5, 4)
(-4, -5)
(-3, 6)
(-6, -3)
(3, -6)
(6, -3)
(5, 5)
(1, 7)
(-1, 7)
(-5, 5)
(-7, -1)
(-5, -5)
(4, 6)
(7, 2)
(-7, 2)
(7, -2)
(-7, -3)
(-3, -7)
(3, -7)
(7, -3)
(5, 6)
(-5, 6)
(-6, -5)
(7, 4)
(-1, 8)
(-4, 7)
(-7, 4)
(-8, 1)
(-7, -4)
(1, -8)
(4, -7)
(8, 2)
(2, 8)
(-2, 8)
(6, -6)
(8, 3)
(-8, 3)
(5, 7)
(-5, 7)
(-5, -7)
(4, 8)
(-4, 8)
(-8, 4)
(-8, -4)
(-4, -8)
(-1, 9)
(-9, 1)
(-1, -9)
(2, 9)
(-9, 2)
(-9, -2)
(9, -2)
(8, 5)
(-5, 8)
(-8, -5)
(5, -8)
(-3, -9)
(9, -3)
(9, 4)
(4, 9)
(-4, 9)
(-9, 4)
(-4, -9)
(4, -9)
(7, 7)
(-6, 8)
(-6, -8)
(1, 10)
(-1, -10)
(1, -10)
(10, -1)
(-2, 10)
(-10, -2)
(9, 5)
(5, 9)
(-9, -5)
(-5, -9)
(5, -9)
(10, 3)
(3, 10)
(-10, 3)
(-10, -3)
(-3, -10)
(3, -10)
(10, -3)
(8, 7)
(7, 8)
(7, -8)
(8, -7)
(-4, -10)
(-6, 9)
(-9, 6)
(-9, -6)
(11, 1)
(1, 11)
(-1, 11)
(-1, -11)
(11, 2)
(2, 11)
(-10, 5)
(-2, -11)
(-8, 8)
(8, -8)
(11, 3)
(3, 11)
(-3, 11)
(-9, 7)
(-11, -3)
(-3, -11)
(3, -11)
(9, -7)
(-6, -10)
(10, -6)
(-11, -4)
(-4, -11)
(11, -4)
(12, 1)
(8, 9)
(-9, 8)
(-9, -8)
(-8, -9)
(-1, -12)
(8, -9)
(5, 11)
(-11, 5)
(-2, -12)
(-7, 10)
(-10, -7)
(12, 3)
(-3, 12)
(-3, -12)
(12, -3)
(11, 6)
(6, 11)
(-4, 12)
(-12, 4)
(-12, -4)
(4, -12)
(-9, 9)
(-9, -9)
(10, 8)
(12, 5)
(-5, -12)
(5, -12)
(11, 7)
(-7, -11)
(1, -13)
(-13, 2)
(2, -13)
(13, -2)
(13, 3)
(3, -13)
(13, -3)
(12, 6)
(-6, 12)
(-12, 6)
(-12, -6)
(-6, -12)
(12, -6)
(10, 9)
(9, 10)
(-9, 10)
(-10, 9)
(-10, -9)
(-9, -10)
(9, -10)
(11, 8)
(8, 11)
(-11, -8)
(4, -13)
(11, -8)
(12, 7)
(12, -7)
(5, 13)
(-13, 5)
(13, -5)
(10, 10)
(-10, 10)
(10, -10)
(9, 11)
(-9, 11)
(9, -11)
(11, -9)
(-6, 13)
(-13, 6)
(-8, 12)
(-12, 8)
(-7, 13)
(-13, 7)
(13, -7)
(11, 10)
(-10, -11)
(10, -11)
(12, 9)
(-9, 12)
(13, 8)
(8, 13)
(-11, 11)
(10, 12)
(10, -12)
(12, -10)
(-9, 13)
(9, -13)
(13, -9)
(-11, 12)
(-12, 11)
(-12, -11)
(11, -12)
(13, 10)
(10, 13)
(13, -10)
(-12, -12)
(12, -12)
(-13, 11)
(13, 12)
(-12, 13)
(-13, 12)
(12, -13)
(13, 13)
(-13, -13)
