(1, 1)
(-1, 1)
(-1, 2)
(2, -1)
(2, 2)
(2, -2)
(-3, 1)
(3, -1)
(-2, 3)
(-3, 2)
(-3, -2)
(-2, -3)
(4, 1)
(-3, 3)
(-3, -3)
(2, 4)
(-4, 3)
(1, 5)
(-1, 5)
(5, -1)
(5, 2)
(-5, 2)
(2, -5)
(3, 5)
(6, 1)
(-1, 6)
(-6, 1)
(-6, -1)
(6, -1)
(4, 5)
(-4, 5)
(-5, 4)
(-5, -4)
(3, 6)
(3, -6)
(1, 7)
(4, 6)
(-4, 6)
(-4, -6)
(2, 7)
(-7, -2)
(2, -7)
(7, -2)
(-3, 7)
(-7, 3)
(6, 5)
(5, 6)
(-6, 5)
(5, -6)
(8, 1)
(7, 4)
(1, 8)
(-4, -7)
(-8, 2)
(-8, -2)
(-6, 6)
(-6, -6)
(-3, 8)
(-8, 3)
(-8, -3)
(3, -8)
(4, 8)
(8, -4)
(9, 2)
(7, 6)
(-9, -2)
(-6, -7)
(2, -9)
(5, 8)
(-5, 8)
(-8, 5)
(-8, -5)
(8, -5)
(-3, 9)
(-9, 3)
(-3, -9)
(3, -9)
(4, 9)
(-9, -4)
(-7, 7)
(6, 8)
(-8, 6)
(8, -6)
(-9, -5)
(-5, -9)
(5, -9)
(9, -5)
(8, 7)
(-7, 8)
(-8, 7)
(-7, -8)
(9, 6)
(6, -9)
(9, -6)
(9, 7)
(9, -7)
(9, 8)
(9, 9)
(-9, -9)
