(3, 2)
(-2, -3)
(1, 4)
(-1, -4)
(2, 4)
(-4, 2)
(-5, 1)
(5, -1)
(2, 5)
(-2, 5)
(-5, 2)
(-4, -4)
(4, -4)
(-5, 3)
(5, -3)
(-6, -1)
(-1, -6)
(-2, 6)
(-6, -2)
(-2, -6)
(5, 4)
(-4, 5)
(-5, 4)
(-6, -3)
(3, -6)
(-5, -5)
(-6, -4)
(6, -4)
(-2, -7)
(-7, 3)
(-7, -3)
(6, 5)
(-8, 1)
(8, -1)
(-2, 8)
(-8, -2)
(-6, -6)
(3, 8)
(7, -5)
(8, -4)
(-9, 1)
(6, 7)
(2, -9)
(5, 8)
(-5, -8)
(8, -5)
(9, 3)
(-9, 3)
(-9, -3)
(-9, -4)
(8, 6)
(-8, 6)
(-1, -10)
(-2, -10)
(3, 10)
(-10, -4)
(6, -9)
(1, 11)
(2, 11)
(-5, 10)
(11, -2)
(8, -8)
(9, 7)
(3, 11)
(-9, -7)
(-11, 4)
(4, -11)
(1, 12)
(12, -1)
(11, 5)
(-11, 5)
(11, -5)
(-2, -12)
(12, 3)
(-12, -3)
(3, -12)
(-6, -11)
(-12, 4)
(-4, -12)
(-8, 10)
(-10, 8)
(8, -10)
(10, -8)
(-12, 5)
(-12, -5)
(7, 11)
(-11, -7)
(7, -11)
(13, 2)
(2, 13)
(13, -2)
(13, 3)
(6, 12)
(-12, -6)
(-9, 10)
(-10, 9)
(4, 13)
(-4, 13)
(-13, -4)
(13, -4)
(12, 7)
(-5, -13)
(1, 14)
(-10, 10)
(-10, -10)
(2, -14)
(-11, 9)
(13, 6)
(-6, -13)
(12, 8)
(12, -8)
(4, 14)
(14, -4)
(-10, 11)
(-14, -5)
(12, 9)
(9, 12)
(12, -9)
(1, 15)
(-1, 15)
(-1, -15)
(14, -6)
(-8, 13)
(8, -13)
(13, -8)
(-3, 15)
(3, -15)
(-15, -4)
(12, 10)
(10, 12)
(-10, -12)
(5, -15)
(13, -9)
(-1, 16)
(-16, 1)
(14, 8)
(8, 14)
(2, -16)
(-15, 6)
(6, -15)
(-12, 11)
(-16, -3)
(-12, -11)
(-11, -12)
(3, -16)
(11, -12)
(-10, -13)
(-16, -4)
(-15, 7)
(-9, 14)
(-14, 9)
(9, -14)
(16, 5)
(8, 15)
(-11, 13)
(-13, 11)
(16, 6)
(-2, -17)
(2, -17)
(10, -14)
(3, -17)
(17, -3)
(17, 4)
(-9, -15)
(12, -13)
(17, 5)
(-8, -16)
(16, -8)
(10, 15)
(-15, 10)
(-15, -10)
(1, -18)
(10, -15)
(2, 18)
(-18, 2)
(-18, -2)
(-18, -3)
(-17, 7)
(18, 4)
(-4, 18)
(-18, -4)
(-14, -12)
(-4, -18)
(-11, -15)
(-5, 18)
(-18, -5)
(-19, 1)
(-1, -19)
(2, 19)
(-2, 19)
(-13, 14)
(-14, -13)
(-2, -19)
(19, -2)
(-15, -12)
(-17, -9)
(-3, -19)
(18, 7)
(16, 11)
(-4, 19)
(-11, 16)
(-19, -4)
(11, -16)
(-5, 19)
(-8, -18)
(17, -10)
(-14, 14)
(13, 15)
(-15, 13)
(15, -13)
(-6, 19)
(19, -6)
(-1, -20)
(18, 9)
(-9, 18)
(9, -18)
(18, -9)
(-11, 17)
(19, -7)
(20, -4)
(-13, 16)
(-19, -8)
(-8, -19)
(8, -19)
(20, -5)
(6, 20)
(-20, 6)
(6, -20)
(21, 1)
(19, 9)
(19, -9)
(-21, 2)
(-11, -18)
(7, 20)
(-21, -3)
(16, 14)
(14, 16)
(-4, 21)
(13, 17)
(8, -20)
(-5, 21)
(-5, -21)
(18, 12)
(15, 16)
(-15, 16)
(9, -20)
(-19, 11)
(22, 1)
(-1, 22)
(2, -22)
(22, -2)
(-7, 21)
(-7, -21)
(-13, 18)
(3, -22)
(-22, 4)
(8, 21)
(-8, -21)
(-15, -17)
(6, 22)
(-18, -14)
(-6, -22)
(22, -6)
(-11, 20)
(-20, 11)
(-20, -11)
(20, -11)
(21, 9)
(-9, -21)
(-19, -13)
(23, -1)
(23, 2)
(-22, 7)
(-23, -2)
(2, -23)
(22, -7)
(-23, 3)
(21, -10)
(-12, -20)
(20, -12)
(-17, 16)
(18, 15)
(-18, -15)
(-15, -18)
(-5, -23)
(-14, 19)
(-19, 14)
(-21, 11)
(13, 20)
(13, -20)
(17, -17)
(18, 16)
(18, -16)
(-22, 10)
(12, 21)
(-21, 12)
(-12, -21)
(12, -21)
(-23, 8)
(-20, -14)
(-14, -20)
(14, -20)
(-11, -22)
(-9, 23)
(-9, -23)
(-18, -17)
(-16, 19)
(-16, -19)
(-12, 22)
(12, -22)
(22, -12)
(10, 23)
(-10, 23)
(-21, -14)
(-11, 23)
(17, -19)
(13, -22)
(22, -13)
(21, 15)
(23, 12)
(12, 23)
(-14, 22)
(22, -14)
(-18, 19)
(-20, 17)
(17, -20)
(-23, 13)
(-23, -13)
(-15, 22)
(15, -22)
(19, 19)
(20, 18)
(-15, -23)
(15, -23)
(23, -15)
(-19, -20)
(-22, 17)
(20, 20)
(20, -20)
(19, 21)
(21, -19)
(-22, 18)
(22, -18)
(23, -17)
(21, -21)
(22, 20)
(20, 23)
(21, 23)
(23, 22)
(22, 23)
(-23, -23)
