(-1, 1)
(1, 2)
(-2, -1)
(1, -2)
(-1, -3)
(1, -3)
(-3, -2)
(-2, -3)
(4, 1)
(1, 4)
(-4, -1)
(-1, -4)
(-3, -3)
(2, 4)
(-2, 4)
(-4, -2)
(3, -4)
(4, -3)
(-5, -1)
(-1, -5)
(5, -1)
(2, 5)
(-2, -5)
(4, -4)
(-5, -3)
(-3, -5)
(-1, 6)
(-6, 1)
(-1, -6)
(1, -6)
(6, -1)
(2, 6)
(-6, -2)
(6, -2)
(5, 4)
(4, 5)
(5, -4)
(3, 6)
(-6, 3)
(1, 7)
(-7, 1)
(7, -1)
(-4, 6)
(4, -6)
(7, 2)
(2, -7)
(-3, -7)
(5, 6)
(-6, 5)
(-6, -5)
(4, 7)
(-7, 4)
(-8, 1)
(4, -7)
(8, -1)
(8, 2)
(2, 8)
(-6, -6)
(6, -6)
(3, 8)
(-7, 5)
(-7, -5)
(-4, -8)
(9, 1)
(1, 9)
(-9, -1)
(-9, -2)
(-7, -6)
(2, -9)
(7, -6)
(8, 5)
(-8, 5)
(5, -8)
(-7, 7)
(-7, -7)
(6, 8)
(-8, -6)
(-1, 10)
(-2, 10)
(-10, 2)
(5, -9)
(4, 10)
(-6, 9)
(-9, 6)
(-6, -9)
(6, -9)
(11, 1)
(1, 11)
(-1, -11)
(5, 10)
(-5, 10)
(-10, 5)
(-11, 2)
(-11, -2)
(-2, -11)
(2, -11)
(5, -10)
(11, -2)
(8, 8)
(-8, -8)
(11, 3)
(9, 7)
(-3, 11)
(-10, -6)
(-4, 11)
(-4, -11)
(4, -11)
(12, 1)
(9, 8)
(-12, -1)
(-8, -9)
(-1, -12)
(12, -1)
(-5, 11)
(-11, 5)
(-11, -5)
(12, -2)
(-7, 10)
(-7, -10)
(10, -7)
(-12, 3)
(6, -11)
(12, 4)
(-12, -4)
(-9, 9)
(10, 8)
(-10, -8)
(-8, -10)
(12, 5)
(5, 12)
(-1, 13)
(-7, 11)
(-11, 7)
(-13, 1)
(-13, -2)
(-2, -13)
(-13, -3)
(-6, 12)
(-12, 6)
(6, -12)
(9, 10)
(-10, 9)
(-10, -9)
(-9, -10)
(11, 8)
(-4, 13)
(-8, 11)
(-11, 8)
(11, -8)
(-12, 7)
(13, 5)
(-5, 13)
(-13, 5)
(-5, -13)
(5, -13)
(14, 2)
(-2, 14)
(-14, 2)
(2, -14)
(11, 9)
(9, 11)
(-11, 9)
(-11, -9)
(13, 6)
(3, 14)
(6, -13)
(13, -6)
(-14, 4)
(-14, -4)
(4, -14)
(14, -4)
(13, 7)
(-13, -7)
(7, -13)
(11, 10)
(5, 14)
(-14, 5)
(-14, -5)
(5, -14)
(-9, 12)
(-12, 9)
(-1, 15)
(-1, -15)
(1, -15)
(15, 2)
(-2, 15)
(-2, -15)
(2, -15)
(6, 14)
(6, -14)
(-13, 8)
(-8, -13)
(-15, 3)
(-3, -15)
(3, -15)
(15, 4)
(-4, 15)
(-11, -11)
(-12, 10)
(-9, 13)
(-5, -15)
(-1, 16)
(-15, -6)
(15, -6)
(11, 12)
(-16, 3)
(11, -12)
(12, -11)
(13, 10)
(10, 13)
(16, 4)
(4, 16)
(-4, 16)
(-16, 4)
(-4, -16)
(-15, 7)
(-7, -15)
(14, 9)
(9, 14)
(9, -14)
(16, 5)
(5, 16)
(5, -16)
(-12, -12)
(15, 8)
(-8, 15)
(17, 1)
(-1, 17)
(-17, -1)
(1, -17)
(-6, 16)
(6, -16)
(-17, 2)
(-2, -17)
(2, -17)
(-10, 14)
(10, -14)
(14, -10)
(17, 3)
(-17, 3)
(-3, -17)
(17, 4)
(4, 17)
(-7, 16)
(-16, 7)
(-17, 4)
(-17, -4)
(9, 15)
(-15, -9)
(9, -15)
(12, -13)
(13, -12)
(5, 17)
(-5, 17)
(17, -5)
(14, 11)
(-14, 11)
(14, -11)
(-8, 16)
(-16, -8)
(16, -8)
(17, 6)
(6, 17)
(-1, 18)
(-18, 1)
(-17, -6)
(-1, -18)
(15, -10)
(2, 18)
(2, -18)
(18, 3)
(18, -3)
(16, 9)
(-16, 9)
(-9, -16)
(16, -9)
(-17, -7)
(-13, -13)
(-7, -17)
(-12, -14)
(11, 15)
(11, -15)
(5, 18)
(-5, -18)
(18, -5)
(-17, -8)
(-8, -17)
(8, -17)
(-16, -10)
(-10, -16)
(6, 18)
(-6, 18)
(-18, 6)
(6, -18)
(-1, 19)
(-19, -1)
(19, 2)
(14, 13)
(13, 14)
(-2, 19)
(-13, -14)
(14, -13)
(15, 12)
(-12, 15)
(-12, -15)
(-17, 9)
(-17, -9)
(9, -17)
(18, 7)
(7, 18)
(-18, 7)
(4, 19)
(-4, 19)
(-16, 11)
(-19, 4)
(4, -19)
(19, 5)
(-19, -5)
(-5, -19)
(-18, 8)
(8, -18)
(18, -8)
(17, 10)
(-17, 10)
(-17, -10)
(10, -17)
(-13, 15)
(15, -13)
(-6, -19)
(1, 20)
(-20, 2)
(20, -2)
(18, 9)
(9, 18)
(-9, 18)
(-18, 9)
(9, -18)
(18, -9)
(19, 7)
(-19, 7)
(-19, -7)
(-7, -19)
(17, -11)
(-20, -4)
(-15, -14)
(14, -15)
(18, 10)
(-10, 18)
(-10, -18)
(10, -18)
(-5, 20)
(-16, 13)
(-16, -13)
(-13, -16)
(-8, -19)
(-5, -20)
(13, -16)
(17, 12)
(12, 17)
(-12, 17)
(-12, -17)
(6, 20)
(-6, 20)
(-6, -20)
(6, -20)
(1, 21)
(-1, 21)
(-21, 1)
(-19, -9)
(21, 2)
(18, 11)
(11, 18)
(2, 21)
(-21, -2)
(-18, -11)
(11, -18)
(20, 7)
(-7, -20)
(7, -20)
(20, -7)
(-3, 21)
(-15, -15)
(21, -3)
(16, 14)
(-21, 4)
(-4, -21)
(19, 10)
(-19, 10)
(-19, -10)
(10, -19)
(-8, 20)
(-8, -20)
(8, -20)
(20, -8)
(21, 5)
(5, 21)
(-5, -21)
(5, -21)
(-6, 21)
(-6, -21)
(16, 15)
(-15, 16)
(-20, -9)
(15, -16)
(-14, 17)
(17, -14)
(-22, 2)
(-2, -22)
(2, -22)
(7, 21)
(-21, -7)
(-7, -21)
(-3, 22)
(-13, 18)
(-18, 13)
(-13, -18)
(-3, -22)
(-4, 22)
(-10, 20)
(-4, -22)
(4, -22)
(22, -4)
(-8, 21)
(-19, -12)
(-12, -19)
(19, -12)
(-5, 22)
(16, -16)
(-17, 15)
(15, -17)
(22, 6)
(-18, -14)
(14, -18)
(18, -14)
(20, -11)
(19, 13)
(-1, 23)
(-13, 19)
(-1, -23)
(13, -19)
(-22, 7)
(-23, 2)
(-2, -23)
(-23, -3)
(-3, -23)
(-10, 21)
(-10, -21)
(10, -21)
(21, -10)
(20, 12)
(17, 16)
(-23, -4)
(-17, -16)
(23, -4)
(-8, -22)
(15, 18)
(15, -18)
(-23, -5)
(23, -5)
(-21, 11)
(-6, 23)
(-9, 22)
(-23, -6)
(-9, -22)
(-6, -23)
(6, -23)
(9, -22)
(23, -6)
(20, 13)
(-1, 24)
(1, -24)
(24, -1)
(23, 7)
(24, 2)
(18, 16)
(16, 18)
(-2, 24)
(-16, 18)
(-18, 16)
(-24, -2)
(-18, -16)
(16, -18)
(18, -16)
(10, 22)
(12, 21)
(3, 24)
(-3, 24)
(-12, 21)
(-21, -12)
(3, -24)
(21, -12)
(24, -3)
(19, 15)
(24, 4)
(-24, 4)
(8, -23)
(14, 20)
(-20, -14)
(20, -14)
(-24, 5)
(24, -5)
(11, 22)
(-22, -11)
(-11, -22)
(-13, 21)
(-23, 9)
(9, -23)
(13, -21)
(-6, -24)
(24, -6)
(-18, 17)
(-18, -17)
(17, -18)
(18, -17)
(19, -16)
(20, 15)
(-7, 24)
(-20, 15)
(-24, -7)
(-20, -15)
(-15, -20)
(24, -7)
(-1, 25)
(-25, 1)
(-22, -12)
(-12, -22)
(23, 10)
(-2, 25)
(-23, 10)
(-25, -2)
(10, -23)
(-3, 25)
(25, -3)
(14, 21)
(24, 8)
(-25, 4)
(25, 5)
(23, 11)
(-5, -25)
(23, -11)
(13, 22)
(-22, 13)
(-13, -22)
(-16, 20)
(-20, -16)
(-16, -20)
(16, -20)
(20, -16)
(-15, 21)
(21, -15)
(-12, -23)
(25, 7)
(-7, 25)
(24, 10)
(-24, 10)
(-24, -10)
(24, -10)
(-26, 1)
(1, -26)
(-2, 26)
(-26, -2)
(14, -22)
(19, 18)
(-18, 19)
(-3, -26)
(3, -26)
(18, -19)
(26, -3)
(17, 20)
(-25, 8)
(-25, -8)
(-20, -17)
(-17, -20)
(-8, -25)
(26, 4)
(-26, 4)
(4, -26)
(26, -4)
(16, 21)
(11, 24)
(-11, 24)
(-24, -11)
(-21, -16)
(-16, -21)
(21, -16)
(24, -11)
(23, 13)
(26, 5)
(5, 26)
(-26, 5)
(22, 15)
(15, 22)
(-15, -22)
(6, 26)
(-6, 26)
(12, 24)
(-12, 24)
(-24, -12)
(24, -12)
(19, 19)
(-19, -19)
(19, -19)
(20, 18)
(20, -18)
(26, 7)
(25, 10)
(23, 14)
(14, 23)
(-7, 26)
(-14, 23)
(-26, 7)
(-25, -10)
(-14, -23)
(-10, -25)
(-7, -26)
(10, -25)
(14, -23)
(23, -14)
(25, -10)
(21, 17)
(-17, 21)
(27, -1)
(2, 27)
(-2, 27)
(27, -2)
(-3, 27)
(3, -27)
(16, 22)
(-16, -22)
(-8, -26)
(16, -22)
(22, -16)
(-4, 27)
(-24, 13)
(-27, 4)
(-27, -4)
(4, -27)
(-11, -25)
(-15, 23)
(-23, -15)
(-15, -23)
(5, -27)
(23, -15)
(9, 26)
(-26, 9)
(27, 6)
(6, 27)
(-27, -6)
(-21, -18)
(18, -21)
(-24, -14)
(-14, -24)
(-22, 17)
(-22, -17)
(26, 10)
(-10, 26)
(27, 7)
(27, -7)
(-23, 16)
(16, -23)
(28, -1)
(-28, 2)
(-2, -28)
(28, 3)
(-27, 8)
(-28, 3)
(-28, -3)
(25, 13)
(13, 25)
(-13, 25)
(-25, -13)
(13, -25)
(26, 11)
(11, 26)
(-26, -11)
(26, -11)
(20, 20)
(4, 28)
(28, -4)
(19, 21)
(-19, 21)
(-22, 18)
(28, -5)
(9, 27)
(-9, -27)
(17, 23)
(-23, 17)
(-23, -17)
(-17, -23)
(17, -23)
(-26, -12)
(-6, -28)
(6, -28)
(26, -12)
(14, 25)
(25, -14)
(24, 16)
(16, 24)
(24, -16)
(-7, 28)
(-28, 7)
(21, 20)
(-1, 29)
(-22, -19)
(22, -19)
(-8, 28)
(-28, 8)
(8, -28)
(11, 27)
(3, 29)
(-29, -3)
(-27, -11)
(25, -15)
(27, -11)
(29, -3)
(23, 18)
(-23, 18)
(-23, -18)
(29, 4)
(4, 29)
(-4, 29)
(17, 24)
(9, 28)
(-24, 17)
(-24, -17)
(-17, -24)
(9, -28)
(28, -9)
(-5, 29)
(-29, 5)
(5, -29)
(-14, 26)
(14, -26)
(-12, 27)
(-27, -12)
(-12, -27)
(-6, -29)
(29, -6)
(-16, 25)
(-25, -16)
(-16, -25)
(21, 21)
(-21, -21)
(20, 22)
(-10, 28)
(-28, 10)
(-20, -22)
(23, 19)
(23, -19)
(29, -7)
(-13, 27)
(-27, -13)
(-24, -18)
(24, -18)
(1, 30)
(-1, 30)
(-15, -26)
(-1, -30)
(15, -26)
(-2, 30)
(-30, 2)
(28, 11)
(-29, 8)
(-3, 30)
(-3, -30)
(3, -30)
(25, 17)
(-17, 25)
(-25, 17)
(4, 30)
(9, 29)
(-9, -29)
(22, 21)
(5, 30)
(-5, 30)
(-30, -5)
(14, -27)
(22, -21)
(27, -14)
(12, 28)
(-28, -12)
(-12, -28)
(12, -28)
(-23, -20)
(20, -23)
(26, 16)
(30, 6)
(-30, 6)
(-6, -30)
(19, 24)
(-10, 29)
(-7, -30)
(13, 28)
(-13, -28)
(28, -13)
(15, 27)
(-27, -15)
(11, 29)
(-11, -29)
(29, -11)
(-30, 8)
(-8, -30)
(30, -8)
(17, -26)
(22, 22)
(-22, -22)
(22, -22)
(-21, 23)
(-21, -23)
(23, -21)
(24, 20)
(-24, 20)
(-24, -20)
(20, -24)
(24, -20)
(28, 14)
(-14, 28)
(30, 9)
(-30, -9)
(-9, -30)
(9, -30)
(29, 12)
(-27, -16)
(-19, 25)
(-19, -25)
(19, -25)
(25, -19)
(26, 18)
(-10, -30)
(26, -18)
(15, 28)
(-15, 28)
(29, 13)
(-29, -13)
(29, -13)
(22, 23)
(-21, 24)
(-21, -24)
(21, -24)
(24, -21)
(-17, 27)
(-27, -17)
(17, -27)
(30, 11)
(-30, -11)
(-11, -30)
(11, -30)
(25, 20)
(-20, 25)
(-14, 29)
(-19, 26)
(-26, -19)
(19, -26)
(-16, 28)
(12, 30)
(-12, 30)
(-30, 12)
(18, 27)
(-27, -18)
(23, 23)
(24, 22)
(-24, -22)
(22, -24)
(24, -22)
(29, 15)
(21, 25)
(-15, 29)
(-29, 15)
(25, -21)
(29, -15)
(-30, 13)
