(1, 2)
(-1, 3)
(3, -1)
(-2, -4)
(4, -2)
(4, 3)
(4, -3)
(-2, 5)
(2, -5)
(5, 3)
(-6, -1)
(-2, 6)
(2, -6)
(-5, -4)
(4, -5)
(-3, 6)
(-3, -6)
(1, 7)
(6, -4)
(7, 2)
(-3, 7)
(5, 6)
(-4, 7)
(7, -4)
(-3, -8)
(-8, 4)
(-1, -9)
(9, 2)
(-2, -9)
(3, 9)
(-3, -9)
(-4, -9)
(9, -4)
(1, -10)
(2, -10)
(10, -2)
(9, -5)
(-3, 10)
(-3, -10)
(10, 4)
(4, 10)
(-1, 11)
(-1, -11)
(10, 5)
(-11, 3)
(-9, -7)
(11, -3)
(-6, -10)
(-4, 11)
(12, 1)
(9, 8)
(2, -12)
(7, -10)
(10, -7)
(-3, 12)
(12, -3)
(11, -6)
(-12, -4)
(9, 9)
(8, -10)
(10, -8)
(-5, -12)
(13, 1)
(-1, 13)
(-2, 13)
(12, 6)
(6, 12)
(12, -6)
(-10, -9)
(-4, 13)
(-8, -11)
(13, -4)
(12, 7)
(13, -5)
(-14, -1)
(1, -14)
(14, 2)
(-2, -14)
(2, -14)
(11, 9)
(-11, -9)
(-3, 14)
(-3, -14)
(14, -3)
(14, 4)
(14, -4)
(-13, 7)
(-13, -7)
(13, -7)
(-10, 11)
(-14, 5)
(-5, -14)
(9, -12)
(-1, -15)
(1, -15)
(15, -1)
(15, -2)
(-8, 13)
(-13, 8)
(15, 3)
(3, 15)
(-4, 15)
(-4, -15)
(-12, 10)
(12, -10)
(14, 7)
(-5, -15)
(-1, 16)
(-16, 1)
(-16, -1)
(16, 2)
(-8, 14)
(14, -8)
(16, -2)
(-6, 15)
(-15, 6)
(12, 11)
(-12, 11)
(4, 16)
(14, 9)
(-5, -16)
(16, -5)
(12, 12)
(-8, 15)
(-11, 13)
(17, -1)
(6, -16)
(-10, 14)
(17, 3)
(16, 7)
(7, 16)
(-4, 17)
(-16, -7)
(17, -4)
(9, -15)
(13, -12)
(5, -17)
(14, -11)
(17, 6)
(-15, -10)
(15, -10)
(-18, 2)
(3, -18)
(9, -16)
(14, 12)
(12, 14)
(-18, 4)
(-18, -4)
(-11, -15)
(-5, 18)
(-18, -5)
(-8, 17)
(-8, -17)
(17, -8)
(-10, 16)
(6, -18)
(-1, -19)
(-14, 13)
(-2, -19)
(4, 19)
(-4, 19)
(-4, -19)
(11, -16)
(16, -11)
(-5, 19)
(-19, 5)
(-19, -5)
(-10, 17)
(17, -10)
(-19, -6)
(16, 12)
(12, 16)
(-12, 16)
(-12, -16)
(1, 20)
(2, -20)
(9, 18)
(-9, 18)
(-9, -18)
(-19, 7)
(19, -7)
(-4, -20)
(20, -4)
(-10, -18)
(20, 5)
(-5, 20)
(-5, -20)
(8, -19)
(20, -6)
(1, 21)
(-21, 1)
(21, 2)
(-18, -11)
(-21, -3)
(-15, -15)
(-16, 14)
(-4, 21)
(-4, -21)
(-13, 17)
(-19, -10)
(-8, 20)
(5, 21)
(-9, 20)
(-15, 16)
(-22, 1)
(21, 7)
(-21, -7)
(21, -7)
(-22, -3)
(10, 20)
(10, -20)
(20, -10)
(22, -4)
(19, 12)
(-19, 12)
(-19, -12)
(12, -19)
(22, 5)
(17, 15)
(-15, 17)
(-17, -15)
(15, -17)
(-14, 18)
(-18, 14)
(-6, -22)
(20, 11)
(-20, 11)
(20, -11)
(9, 21)
(-21, 9)
(9, -21)
(-19, 13)
(-23, -1)
