(-1, -1)
(1, -1)
(-2, -1)
(2, -1)
(-2, -2)
(3, 1)
(1, -3)
(2, 3)
(-2, 3)
(-3, -2)
(4, 1)
(1, 4)
(-1, 4)
(-4, 1)
(1, -4)
(-2, 4)
(4, -2)
(-4, -3)
(3, -4)
(-1, 5)
(5, 2)
(4, -4)
(-3, 5)
(-5, 3)
(5, -3)
(-6, 1)
(-6, -1)
(-1, -6)
(2, -6)
(5, 4)
(-4, 5)
(5, -4)
(6, 3)
(-6, 3)
(-6, -3)
(-3, -6)
(6, -3)
(7, 1)
(1, 7)
(-1, 7)
(-5, 5)
(-7, 1)
(-6, -4)
(4, -6)
(6, -4)
(-7, 2)
(2, -7)
(7, 3)
(-3, 7)
(-3, -7)
(5, 6)
(-5, 6)
(5, -6)
(8, 1)
(7, 4)
(4, 7)
(1, 8)
(-4, 7)
(-8, 1)
(-8, -1)
(-1, -8)
(4, -7)
(-2, -8)
(8, 3)
(3, -8)
(7, 5)
(-7, -5)
(5, -7)
(8, 4)
(-4, 8)
(-8, 4)
(-8, -4)
(-4, -8)
(-1, 9)
(-2, -9)
(9, -2)
(-8, -5)
(-5, -8)
(3, 9)
(-3, 9)
(-9, -3)
(3, -9)
(9, 4)
(-9, -4)
(4, -9)
(9, -4)
(7, -7)
(8, 6)
(-8, -6)
(-6, -8)
(10, 1)
(-10, -1)
(-1, -10)
(10, -1)
(-10, 2)
(-2, -10)
(10, -2)
(5, 9)
(5, -9)
(9, -5)
(-10, 3)
(-10, -3)
(3, -10)
(8, 7)
(7, 8)
(-8, -7)
(8, -7)
(-4, 10)
(-10, -4)
(9, 6)
(-6, 9)
(-9, -6)
(-6, -9)
(-1, 11)
(-11, 1)
(-11, -1)
(11, 2)
(-5, 10)
(-10, -5)
(-5, -10)
(5, -10)
(3, 11)
(-7, 9)
(-9, 7)
(-9, -7)
(11, -3)
(11, 4)
(-11, -4)
(4, -11)
(8, 9)
(1, 12)
(-9, 8)
(-12, -1)
(-11, 5)
(-5, -11)
(-2, 12)
(-12, 2)
(-7, 10)
(-10, 7)
(-10, -7)
(12, 3)
(3, 12)
(-3, 12)
(-12, 3)
(3, -12)
(11, 6)
(6, 11)
(-11, 6)
(-11, -6)
(-6, -11)
(12, 4)
(-12, -4)
(-4, -12)
(12, -4)
(9, -9)
(-8, 10)
(-8, -10)
(8, -10)
(10, -8)
(11, 7)
(1, 13)
(-13, 1)
(-13, -1)
(13, 2)
(-2, 13)
(-13, -2)
(-2, -13)
(13, -2)
(13, 3)
(-13, -3)
(3, -13)
(-12, 6)
(6, -12)
(10, 9)
(9, -10)
(10, -9)
(13, 4)
(-13, -4)
(-8, -11)
(-4, -13)
(8, -11)
(-7, 12)
(-12, 7)
(-12, -7)
(5, 13)
(-5, -13)
(13, -5)
(14, 2)
(-14, 2)
(-10, -10)
(2, -14)
(10, -10)
(-9, -11)
(11, -9)
(6, 13)
(3, 14)
(-13, 6)
(12, 8)
(-12, 8)
(14, 4)
(4, 14)
(-14, 4)
(14, -4)
(13, 7)
(-13, 7)
(-5, 14)
(-5, -14)
(10, -11)
(12, 9)
(9, 12)
(-9, -12)
(-1, 15)
