true:
(-1, -10)
(-1, -12)
(-1, -23)
(-1, -24)
(-1, 22)
(-1, 3)
(-10, -11)
(-10, -14)
(-10, -18)
(-10, -5)
(-10, -7)
(-10, 11)
(-10, 16)
(-10, 9)
(-11, -19)
(-11, -26)
(-11, -5)
(-11, 26)
(-12, -10)
(-12, -11)
(-12, -12)
(-12, -19)
(-12, -3)
(-12, 1)
(-12, 10)
(-12, 11)
(-12, 13)
(-12, 19)
(-12, 21)
(-12, 23)
(-12, 27)
(-12, 4)
(-13, -17)
(-13, -24)
(-13, -25)
(-13, -26)
(-13, -6)
(-13, -7)
(-13, -9)
(-13, 17)
(-13, 6)
(-13, 9)
(-14, -11)
(-14, -14)
(-14, -15)
(-14, -17)
(-14, -21)
(-14, -22)
(-14, -24)
(-14, -4)
(-14, 16)
(-14, 18)
(-14, 2)
(-14, 24)
(-14, 26)
(-14, 27)
(-14, 5)
(-14, 6)
(-15, -10)
(-15, -15)
(-15, -21)
(-15, -25)
(-15, -27)
(-15, 11)
(-15, 17)
(-15, 26)
(-16, -10)
(-16, -4)
(-16, -8)
(-16, 13)
(-16, 2)
(-16, 24)
(-16, 8)
(-17, 25)
(-17, 26)
(-17, 5)
(-18, -11)
(-18, -15)
(-18, -2)
(-18, -9)
(-18, 1)
(-18, 19)
(-18, 21)
(-18, 5)
(-18, 6)
(-19, -17)
(-19, -26)
(-19, 11)
(-19, 15)
(-19, 21)
(-19, 25)
(-19, 27)
(-19, 6)
(-2, -16)
(-2, -19)
(-2, -23)
(-2, 1)
(-2, 13)
(-2, 19)
(-20, -5)
(-20, -8)
(-20, 1)
(-20, 26)
(-20, 6)
(-20, 9)
(-3, -10)
(-3, -11)
(-3, -5)
(-3, -7)
(-3, 10)
(-3, 11)
(-3, 12)
(-3, 26)
(-3, 3)
(-3, 8)
(-4, -21)
(-4, -8)
(-4, 10)
(-5, -19)
(-5, 18)
(-5, 23)
(-5, 26)
(-6, -13)
(-6, -4)
(-6, -6)
(-6, -7)
(-6, 1)
(-6, 12)
(-6, 21)
(-6, 27)
(-6, 3)
(-6, 6)
(-7, -10)
(-7, -14)
(-7, -26)
(-7, -4)
(-7, -9)
(-7, 20)
(-7, 27)
(-8, -11)
(-8, -16)
(-8, -18)
(-8, -19)
(-8, -27)
(-8, -4)
(-8, -5)
(-8, 12)
(-9, -1)
(-9, -10)
(-9, -17)
(-9, -20)
(-9, -23)
(-9, -6)
(-9, 18)
(-9, 21)
(-9, 22)
(-9, 25)
(-9, 8)
(1, -16)
(1, -27)
(1, -3)
(1, 19)
(1, 22)
(1, 24)
(1, 27)
(1, 7)
(10, -11)
(10, -12)
(10, -23)
(10, -27)
(10, -8)
(10, -9)
(10, 16)
(10, 21)
(10, 23)
(10, 24)
(10, 27)
(11, -14)
(11, -19)
(11, -26)
(11, 11)
(11, 26)
(11, 9)
(12, -1)
(12, -6)
(12, 10)
(12, 12)
(12, 17)
(12, 22)
(12, 4)
(12, 5)
(12, 7)
(13, -13)
(13, -18)
(13, -20)
(13, 13)
(13, 19)
(13, 5)
(13, 6)
(14, -14)
(14, -20)
(14, -8)
(14, 14)
(14, 19)
(14, 20)
(14, 23)
(14, 26)
(15, -12)
(15, -13)
(15, -23)
(15, -5)
(15, -8)
(15, 18)
(15, 22)
(15, 8)
(16, -19)
(16, -2)
(16, -20)
(16, 1)
(16, 24)
(16, 27)
(16, 9)
(17, -16)
(17, -18)
(17, -2)
(17, -20)
(17, -4)
(17, -7)
(17, 10)
(17, 15)
(17, 17)
(17, 2)
(17, 21)
(18, -20)
(18, -5)
(18, -8)
(19, -19)
(19, -20)
(19, -24)
(19, -25)
(19, -4)
(19, -7)
(19, 19)
(19, 26)
(2, -18)
(2, -19)
(2, -21)
(2, -25)
(2, -26)
(2, 10)
(2, 15)
(2, 19)
(2, 2)
(2, 20)
(2, 22)
(2, 9)
(20, -12)
(20, -14)
(20, -16)
(20, -5)
(20, 10)
(20, 16)
(20, 17)
(20, 21)
(20, 8)
(21, -12)
(21, -18)
(21, -21)
(21, -26)
(21, -9)
(21, 13)
(21, 14)
(21, 15)
(21, 23)
(21, 8)
(22, -12)
(22, -13)
(22, -15)
(22, -16)
(22, 1)
(22, 12)
(22, 24)
(22, 25)
(23, -12)
(23, -13)
(23, -20)
(23, -27)
(23, 10)
(23, 12)
(23, 18)
(23, 22)
(23, 23)
(23, 7)
(24, -13)
(24, -14)
(24, -17)
(24, -20)
(24, -24)
(24, -27)
(24, -6)
(24, 12)
(24, 16)
(24, 27)
(24, 3)
(24, 4)
(24, 9)
(25, -1)
(25, -13)
(25, -14)
(25, 11)
(25, 17)
(26, -27)
(26, -5)
(26, 1)
(26, 15)
(26, 18)
(26, 2)
(26, 23)
(27, -11)
(27, -18)
(27, -23)
(27, 1)
(27, 12)
(27, 15)
(27, 17)
(27, 27)
(3, -1)
(3, -10)
(3, -13)
(3, -19)
(3, -26)
(3, 10)
(3, 19)
(3, 25)
(3, 9)
(4, -15)
(4, -17)
(4, -22)
(4, 18)
(4, 20)
(4, 26)
(5, -12)
(5, -15)
(5, -19)
(5, -24)
(5, -27)
(5, -6)
(5, -9)
(5, 10)
(5, 11)
(5, 17)
(6, -18)
(6, -25)
(6, 22)
(6, 25)
(6, 26)
(6, 4)
(7, -16)
(7, -18)
(7, -19)
(7, -6)
(7, 12)
(7, 16)
(7, 17)
(7, 19)
(7, 27)
(7, 4)
(7, 8)
(8, -19)
(8, -25)
(8, -5)
(8, 26)
(8, 27)
(8, 4)
(9, -21)
(9, 11)
(9, 14)
(9, 20)
(9, 21)
(9, 22)
(9, 6)
false:
(-21, -11)
(-21, -26)
(-21, -27)
(-21, -7)
(-21, 12)
(-21, 13)
(-21, 15)
(-21, 18)
(-21, 22)
(-22, -10)
(-22, -14)
(-22, -15)
(-22, -3)
(-22, -6)
(-22, 11)
(-22, 15)
(-22, 24)
(-22, 5)
(-23, -12)
(-23, -16)
(-23, -2)
(-23, -20)
(-23, -21)
(-23, -6)
(-23, -8)
(-23, 22)
(-23, 5)
(-23, 7)
(-24, -13)
(-24, -23)
(-24, -25)
(-24, -4)
(-24, -8)
(-24, 18)
(-25, -11)
(-25, -14)
(-25, -2)
(-25, -20)
(-25, 16)
(-26, -14)
(-26, -17)
(-26, -21)
(-26, 12)
(-26, 15)
(-26, 19)
(-26, 20)
(-26, 24)
(-26, 26)
(-26, 5)
(-26, 7)
(-26, 8)
(-27, -21)
(-27, -27)
(-27, 18)
