(-1, -1)
(2, 1)
(2, 2)
(-2, -2)
(1, 3)
(3, 2)
(2, 3)
(-2, 3)
(-3, -2)
(2, -3)
(4, 1)
(-4, 1)
(-1, -4)
(1, -4)
(2, 4)
(-2, 4)
(-4, -2)
(4, -2)
(-3, 4)
(-4, 3)
(-4, -3)
(-3, -4)
(5, -1)
(5, 2)
(-2, 5)
(-5, -2)
(5, -2)
(4, -4)
(-3, 5)
(1, 6)
(-1, 6)
(-1, -6)
(6, 2)
(-4, 5)
(-5, -4)
(-3, 6)
(3, -6)
(-1, 7)
(-5, -5)
(4, 6)
(-6, 4)
(-4, -6)
(-3, 7)
(5, 6)
(-5, 6)
(-6, 5)
(5, -6)
(6, -5)
(-7, -4)
(4, -7)
(2, 8)
(-2, -8)
(8, -2)
(6, 6)
(8, 3)
(3, 8)
(-3, 8)
(-8, -3)
(7, -5)
(-8, 4)
(-8, -4)
(8, -4)
(9, 1)
(-1, 9)
(9, -1)
(-2, 9)
(-6, 7)
(-9, -2)
(2, -9)
(7, -6)
(9, -2)
(8, 5)
(5, 8)
(-5, -8)
(9, 4)
(-6, -8)
(1, 10)
(-10, -1)
(-1, -10)
(1, -10)
(2, 10)
(-10, 2)
(-10, -2)
(2, -10)
(5, 9)
(-9, -5)
(5, -9)
(-10, -3)
(8, 7)
(-7, -8)
(7, -8)
(-10, -4)
(-4, -10)
(9, 6)
(-6, 9)
(-9, 6)
(-6, -9)
(9, -6)
(1, 11)
(-1, 11)
(-5, 10)
(-5, -10)
(-2, -11)
(2, -11)
(5, -10)
(11, -2)
(8, 8)
(11, 3)
(9, 7)
(3, 11)
(-3, 11)
(-7, 9)
(-11, -3)
(7, -9)
(9, -7)
(10, 6)
(-6, 10)
(-10, -6)
(10, -6)
(-11, -4)
(4, -11)
(9, 8)
(-9, -8)
(5, 11)
(-11, -5)
(-5, -11)
(12, 2)
(2, 12)
(-2, 12)
(2, -12)
(-7, 10)
(-10, 7)
(-10, -7)
(-6, 11)
(4, 12)
(-9, -9)
(8, 10)
(10, -8)
(12, 5)
(-5, -12)
(5, -12)
(12, -5)
(7, 11)
(-1, 13)
(-11, 7)
(-2, -13)
(2, -13)
(3, 13)
(13, -3)
(-12, -6)
(12, -6)
(-9, 10)
(-10, -9)
(-9, -10)
(10, -9)
(13, 4)
(11, 8)
(-8, -11)
(7, -12)
(12, -7)
(5, 13)
(-5, 13)
(-13, 5)
(-13, -5)
(5, -13)
(1, 14)
(2, 14)
(-14, 2)
(2, -14)
(14, -2)
(9, 11)
(-11, -9)
(-9, -11)
(11, -9)
(-3, 14)
(-6, 13)
(-14, -3)
(-6, -13)
(13, -6)
(12, 8)
(-8, -12)
(8, -12)
(12, -8)
(-14, 4)
(13, 7)
(-7, 13)
(7, -13)
(-10, 11)
(-14, 5)
(-10, -11)
(11, -10)
(14, -5)
(-12, -9)
(-9, -12)
(-1, 15)
(-15, -1)
(-1, -15)
(2, -15)
(14, 6)
(-6, 14)
(-14, -6)
(-6, -14)
(6, -14)
(14, -6)
(-13, 8)
(-13, -8)
(-8, -13)
(13, -8)
(15, 3)
(3, 15)
(3, -15)
(15, -3)
(4, 15)
(-15, 4)
(15, -4)
(12, 10)
(-10, -12)
(-7, -14)
(7, -14)
(14, -7)
(15, 5)
(13, 9)
(-9, -13)
(15, -5)
(16, 1)
(-1, 16)
(-16, 1)
(-1, -16)
(16, -1)
(16, 2)
(14, 8)
(8, 14)
(-8, 14)
(-16, 2)
(-8, -14)
(2, -16)
(8, -14)
(6, 15)
(-6, 15)
(-6, -15)
(12, 11)
(-3, 16)
(-11, 12)
(-16, 3)
(-12, -11)
(3, -16)
(12, -11)
(-10, 13)
(-13, 10)
(-16, 4)
(-15, 7)
(-15, -7)
(-9, -14)
(5, 16)
(5, -16)
(-15, 8)
(-15, -8)
(15, -8)
(-1, 17)
(-11, 13)
(-13, -11)
(-11, -13)
(-16, 6)
(17, 2)
(-2, 17)
(-17, -2)
(-2, -17)
(2, -17)
(14, 10)
(-14, 10)
(-14, -10)
(-10, -14)
(10, -14)
(17, 3)
(3, 17)
(-17, 3)
(16, 7)
(-7, 16)
(-16, 7)
(-17, 4)
(9, 15)
(-15, 9)
(15, -9)
(12, -13)
(-17, 5)
(-17, -5)
(-5, -17)
(5, -17)
(17, -5)
(-14, 11)
(11, -14)
(16, 8)
(-8, 16)
(-16, 8)
(-16, -8)
(8, -16)
(1, 18)
(-6, 17)
(-18, 1)
(-17, -6)
(-10, -15)
(-1, -18)
(17, -6)
(18, -1)
(2, -18)
(3, -18)
(9, 16)
(-9, 16)
(-16, -9)
(16, -9)
(7, 17)
(-7, 17)
(-13, 13)
(-17, 7)
(13, -13)
(17, -7)
(12, 14)
(-4, 18)
(-14, 12)
(18, -4)
(15, 11)
