true:
(-1, -11)
(-1, -8)
(-1, 12)
(-1, 14)
(-1, 15)
(-1, 16)
(-1, 23)
(-1, 24)
(-1, 3)
(-10, -1)
(-10, -12)
(-10, -20)
(-10, -22)
(-10, -23)
(-10, -4)
(-10, -6)
(-10, 18)
(-10, 2)
(-10, 20)
(-10, 22)
(-10, 23)
(-10, 4)
(-10, 7)
(-10, 8)
(-11, -10)
(-11, -2)
(-11, -23)
(-11, -24)
(-11, -9)
(-11, 11)
(-11, 16)
(-11, 17)
(-11, 19)
(-11, 7)
(-2, -16)
(-2, -22)
(-2, -23)
(-2, -5)
(-2, -6)
(-2, 10)
(-2, 11)
(-2, 18)
(-2, 20)
(-2, 8)
(-3, -1)
(-3, -17)
(-3, -18)
(-3, -22)
(-3, -23)
(-3, -6)
(-3, 10)
(-3, 12)
(-3, 18)
(-4, -22)
(-4, -6)
(-4, 12)
(-4, 16)
(-4, 7)
(-4, 8)
(-5, -11)
(-5, -12)
(-5, -17)
(-5, -2)
(-5, -20)
(-5, -22)
(-5, -24)
(-5, -4)
(-5, -7)
(-5, 17)
(-5, 2)
(-5, 24)
(-5, 5)
(-5, 9)
(-6, -17)
(-6, -22)
(-6, -23)
(-6, -4)
(-6, 1)
(-6, 11)
(-6, 16)
(-6, 17)
(-6, 23)
(-7, -12)
(-7, -13)
(-7, -15)
(-7, -19)
(-7, -22)
(-7, -4)
(-7, -5)
(-7, -7)
(-7, -9)
(-7, 22)
(-7, 23)
(-8, -11)
(-8, -12)
(-8, -13)
(-8, -3)
(-8, -7)
(-8, -8)
(-8, 12)
(-8, 13)
(-8, 14)
(-8, 23)
(-8, 3)
(-9, -10)
(-9, -12)
(-9, -13)
(-9, -15)
(-9, -16)
(-9, -3)
(-9, -7)
(-9, 13)
(-9, 14)
(-9, 16)
(-9, 17)
(-9, 8)
(1, -1)
(1, -16)
(1, -17)
(1, -22)
(1, -23)
(1, -4)
(1, -8)
(1, 18)
(1, 19)
(1, 22)
(1, 24)
(1, 7)
(10, -1)
(10, -12)
(10, -17)
(10, -18)
(10, -20)
(10, -9)
(10, 12)
(10, 15)
(10, 17)
(10, 18)
(10, 2)
(10, 24)
(10, 3)
(10, 4)
(11, -1)
(11, -12)
(11, -15)
(11, -3)
(11, -5)
(11, 19)
(11, 6)
(12, -11)
(12, -18)
(12, -20)
(12, -23)
(12, -7)
(12, 16)
(12, 2)
(12, 20)
(12, 22)
(12, 7)
(12, 8)
(12, 9)
(13, -1)
(13, -11)
