true:
(25, -2)
(25, -20)
(25, -22)
(25, -24)
(25, -25)
(25, -27)
(25, -3)
(25, -4)
(25, -7)
(25, -9)
(25, 10)
(25, 15)
(25, 20)
(25, 21)
(25, 22)
(25, 24)
(25, 6)
(25, 7)
(25, 9)
(26, -14)
(26, -15)
(26, -2)
(26, -20)
(26, -4)
(26, -7)
(26, -8)
(26, 10)
(26, 18)
(26, 19)
(26, 2)
(26, 23)
(26, 26)
(26, 5)
(26, 6)
(27, -19)
(27, -2)
(27, -20)
(27, -27)
(27, -4)
(27, 10)
(27, 18)
(27, 2)
(27, 20)
(27, 22)
(27, 27)
false:
(-1, -17)
(-1, -18)
(-1, -22)
(-1, -7)
(-1, -8)
(-1, 12)
(-1, 15)
(-1, 18)
(-1, 2)
(-1, 27)
(-1, 7)
(-1, 8)
(-1, 9)
(-10, -10)
(-10, -14)
(-10, -15)
(-10, -16)
(-10, -17)
(-10, -18)
(-10, -2)
(-10, -22)
(-10, -26)
(-10, 1)
(-10, 11)
(-10, 13)
(-10, 14)
(-10, 15)
(-10, 16)
(-10, 19)
(-10, 23)
(-10, 24)
(-10, 25)
(-10, 4)
(-10, 6)
(-10, 8)
(-10, 9)
(-11, -14)
(-11, -16)
(-11, -18)
(-11, -2)
(-11, -24)
(-11, 13)
(-11, 19)
(-11, 23)
(-11, 25)
(-11, 3)
(-11, 6)
(-12, -12)
(-12, -25)
(-12, -4)
(-12, -7)
(-12, 11)
(-12, 18)
(-12, 24)
(-12, 27)
(-12, 5)
(-12, 6)
(-12, 8)
(-12, 9)
(-13, -10)
(-13, -11)
(-13, -16)
(-13, -19)
(-13, -21)
(-13, -25)
(-13, -27)
(-13, -4)
(-13, -7)
(-13, -8)
(-13, 10)
(-13, 18)
(-13, 26)
(-13, 5)
(-13, 7)
(-14, -1)
(-14, -12)
(-14, -14)
(-14, -2)
(-14, -20)
(-14, -21)
(-14, -24)
(-14, -27)
(-14, -5)
(-14, -8)
(-14, 1)
(-14, 10)
(-14, 11)
(-14, 16)
(-14, 17)
(-14, 2)
(-14, 26)
(-14, 27)
(-15, -15)
(-15, -16)
(-15, -17)
(-15, -2)
(-15, -20)
(-15, -21)
(-15, -26)
(-15, -7)
(-15, 11)
(-15, 12)
(-15, 13)
(-15, 16)
(-15, 17)
(-15, 2)
(-15, 24)
(-15, 26)
(-15, 27)
(-15, 6)
(-15, 7)
(-15, 8)
(-16, -10)
(-16, -16)
(-16, -17)
(-16, -19)
(-16, -20)
(-16, -23)
(-16, -25)
(-16, -27)
(-16, -3)
(-16, -4)
(-16, -7)
(-16, -8)
(-16, 1)
(-16, 15)
(-16, 18)
(-16, 21)
(-16, 3)
(-16, 5)
(-16, 9)
(-17, -1)
(-17, -11)
(-17, -12)
(-17, -15)
(-17, -16)
(-17, -24)
(-17, -4)
(-17, -8)
(-17, -9)
(-17, 12)
(-17, 21)
(-17, 27)
(-17, 4)
(-18, -11)
(-18, -15)
(-18, -27)
(-18, 1)
(-18, 14)
(-18, 15)
(-18, 23)
(-19, -10)
(-19, -14)
(-19, -15)
(-19, -21)
(-19, -23)
(-19, -24)
(-19, -27)
(-19, -3)
(-19, 1)
(-19, 12)
(-19, 15)
(-19, 19)
(-19, 22)
(-19, 26)
(-19, 27)
(-19, 4)
(-19, 6)
(-19, 8)
(-19, 9)
(-2, -1)
(-2, -11)
(-2, -17)
(-2, -19)
(-2, -22)
(-2, -4)
(-2, -6)
(-2, -9)
(-2, 13)
(-2, 14)
(-2, 17)
(-2, 2)
(-2, 23)
(-2, 8)
(-20, -12)
(-20, -13)
(-20, -25)
(-20, -3)
(-20, -5)
(-20, -6)
(-20, -7)
(-20, -9)
(-20, 11)
(-20, 14)
(-20, 16)
(-20, 2)
(-20, 20)
(-20, 26)
(-20, 3)
(-21, -1)
(-21, -10)
(-21, -11)
(-21, -12)
(-21, -14)
(-21, -19)
(-21, -23)
(-21, -27)
(-21, -8)
(-21, -9)
(-21, 16)
(-21, 17)
(-21, 2)
(-21, 25)
(-21, 4)
(-21, 9)
(-22, -10)
(-22, -13)
(-22, -24)
(-22, -25)
(-22, -3)
(-22, -4)
(-22, 14)
(-22, 17)
(-22, 18)
(-22, 24)
(-22, 3)
(-22, 5)
(-22, 7)
(-23, -10)
(-23, -12)
(-23, -13)
(-23, -14)
(-23, -18)
(-23, -22)
(-23, -26)
(-23, -6)
(-23, 12)
(-23, 13)
(-23, 14)
(-23, 17)
(-23, 19)
(-23, 21)
(-23, 22)
(-23, 23)
(-23, 24)
(-23, 25)
(-23, 7)
(-24, -1)
(-24, -11)
(-24, -23)
(-24, -26)
(-24, -3)
(-24, -7)
(-24, 10)
(-24, 13)
(-24, 14)
(-24, 16)
(-24, 2)
(-24, 22)
(-24, 23)
(-24, 26)
(-24, 6)
(-25, -1)
(-25, -10)
(-25, -12)
(-25, -14)
(-25, -15)
(-25, -16)
(-25, -18)
(-25, -2)
(-25, -26)
(-25, -3)
(-25, -4)
(-25, -6)
(-25, -7)
(-25, 1)
(-25, 10)
(-25, 24)
(-25, 25)
(-25, 26)
(-25, 8)
(-26, -1)
(-26, -16)
(-26, -20)
