(1, 1)
(2, 1)
(1, 2)
(-1, -2)
(2, -1)
(2, 2)
(-2, 2)
(-2, -2)
(-3, 1)
(-3, -1)
(2, 3)
(4, 1)
(-1, -4)
(3, 3)
(-3, 3)
(4, 2)
(-2, 4)
(-4, -2)
(-2, -4)
(-3, 4)
(-3, -4)
(3, -4)
(-5, 1)
(-5, -1)
(5, -1)
(-4, -4)
(3, 5)
(-5, 3)
(6, -1)
(2, 6)
(-2, -6)
(5, 4)
(4, 5)
(-4, 5)
(-5, 4)
(4, -5)
(-3, 6)
(-6, 3)
(7, 1)
(-7, 1)
(-5, -5)
(5, -5)
(4, -6)
(-2, 7)
(-7, -2)
(7, -2)
(7, 3)
(-7, 3)
(5, 6)
(-5, 6)
(-6, -5)
(1, 8)
(-1, 8)
(-4, 7)
(7, -4)
(8, -1)
(8, 2)
(-2, 8)
(-8, -2)
(-2, -8)
(2, -8)
(8, -2)
(-6, 6)
(6, -6)
(-3, 8)
(-8, 3)
(-8, -3)
(-3, -8)
(3, -8)
(8, -3)
(-5, 7)
(-5, -7)
(1, 9)
(-9, 1)
(9, 2)
(-9, -2)
(-7, -6)
(-6, -7)
(2, -9)
(9, -2)
(8, 5)
(-5, 8)
(-8, 5)
(8, -5)
(9, 3)
(3, 9)
(-3, 9)
(-9, -3)
(4, 9)
(4, -9)
(-7, 7)
(6, 8)
(-6, 8)
(-8, 6)
(-6, -8)
(1, 10)
(-10, -1)
(-1, -10)
(-2, 10)
(-10, 2)
(2, -10)
(-9, -5)
(-5, -9)
(-3, 10)
(-10, 3)
(-10, -3)
(-3, -10)
(3, -10)
(8, 7)
(7, 8)
(-10, -4)
(-4, -10)
(10, -4)
(9, 6)
(-1, -11)
(-2, 11)
(-11, 2)
(-5, -10)
(-2, -11)
(5, -10)
(10, -5)
(-8, 8)
(7, 9)
(-3, 11)
(-7, 9)
(-7, -9)
(11, -3)
(10, 6)
(6, 10)
(-6, 10)
(10, -6)
(11, 4)
(-11, -4)
(4, -11)
(11, -4)
(12, 1)
(-9, 8)
(-12, -1)
(-8, -9)
(1, -12)
(9, -8)
(11, 5)
(5, -11)
(11, -5)
(2, 12)
(-2, -12)
(-7, 10)
(-3, -12)
(3, -12)
(12, -3)
(11, 6)
(6, -11)
(-4, 12)
(-12, 4)
(-4, -12)
(9, 9)
(-9, 9)
(8, 10)
(-10, 8)
(-8, -10)
(12, 5)
(-12, -5)
(13, 1)
(7, 11)
(-11, 7)
(-13, -1)
(-11, -7)
(-1, -13)
(13, -1)
(-13, 2)
(-13, -2)
(-3, 13)
(6, 12)
(6, -12)
(12, -6)
(10, 9)
(-10, 9)
(-9, -10)
(11, 8)
(4, 13)
(-4, 13)
(-13, -4)
(8, -11)
(11, -8)
(13, -4)
(7, 12)
(-7, 12)
(-12, 7)
(-7, -12)
(7, -12)
(12, -7)
(13, 5)
(-5, 13)
(-13, 5)
(-13, -5)
(-5, -13)
(-14, 1)
(-1, -14)
(14, -1)
(-14, -2)
(-2, -14)
(-11, 9)
(-11, -9)
(11, -9)
(14, 3)
(6, 13)
(-3, 14)
(-6, 13)
(-13, -6)
(13, -6)
(-12, -8)
(8, -12)
(14, 4)
(4, 14)
(-14, -4)
(-4, -14)
(4, -14)
(14, -4)
(-13, 7)
(-13, -7)
(14, 5)
(11, 10)
(-11, -10)
(10, -11)
(15, 1)
(-1, 15)
(-15, 1)
(15, 2)
(-2, -15)
(2, -15)
(14, 6)
(6, 14)
(-6, -14)
(6, -14)
(8, 13)
(-8, 13)
(-8, -13)
(13, -8)
(-3, 15)
(-3, -15)
(15, -3)
(-15, -4)
(-11, 11)
(-11, -11)
(11, -11)
(10, 12)
(-10, 12)
(-12, -10)
(-10, -12)
(10, -12)
(14, 7)
(-7, 14)
(-14, 7)
(-14, -7)
(14, -7)
(13, 9)
(5, 15)
(-13, -9)
(-9, -13)
(-5, -15)
(5, -15)
(16, 1)
(1, 16)
(-1, 16)
(-16, 1)
(1, -16)
(16, -1)
(2, 16)
(-14, -8)
(-8, -14)
(8, -14)
(6, 15)
(-15, -6)
(3, 16)
(-16, -3)
(-12, -11)
(-11, -12)
(11, -12)
(12, -11)
(-13, 10)
(-13, -10)
(-10, -13)
(4, 16)
(-16, 4)
(-4, -16)
(-15, 7)
(7, -15)
(15, -7)
(9, 14)
(-5, 16)
(5, -16)
(-12, 12)
(-12, -12)
(8, 15)
(-15, -8)
(17, 1)
(11, 13)
(-13, 11)
(-13, -11)
(-11, -13)
(-1, -17)
(13, -11)
(16, 6)
(-6, 16)
(-2, 17)
(-17, -2)
(17, -2)
(-14, 10)
(10, -14)
(14, -10)
(3, 17)
(16, 7)
(-16, 7)
(-17, 4)
(4, -17)
(9, 15)
(-15, 9)
(9, -15)
(15, -9)
(-12, 13)
