(-1, -1)
(-2, 1)
(-1, -2)
(-1, -3)
(3, -1)
(-2, 3)
(-3, -2)
(2, -3)
(3, -3)
(2, 4)
(3, -4)
(5, 1)
(2, 5)
(4, 4)
(-3, 5)
(-5, -3)
(-3, -5)
(-1, 6)
(-2, 6)
(-6, 2)
(6, -2)
(4, 5)
(5, 5)
(-1, 7)
(-1, -7)
(7, 2)
(2, -7)
(7, 3)
(-7, 3)
(-5, 6)
(1, -8)
(8, 2)
(2, -8)
(6, 6)
(6, -6)
(-8, -3)
(3, -8)
(7, -5)
(-4, -8)
(9, -1)
(7, 6)
(2, 9)
(-6, 7)
(-7, 6)
(8, 5)
(-8, -5)
(9, -3)
(-4, 9)
(-9, 4)
(9, -4)
(-8, 6)
(2, -10)
(-3, -10)
(3, -10)
(10, -3)
(-8, 7)
(-1, 11)
(-11, -2)
(3, 11)
(-3, 11)
(6, 10)
(6, -10)
(-8, -9)
(2, 12)
(-2, 12)
(-12, 2)
(-12, -2)
(12, -2)
(7, -10)
(-3, 12)
(-11, -6)
(6, -11)
(9, 9)
(-9, 9)
(-10, 8)
(-8, -10)
(10, -8)
(-12, 5)
(-12, -5)
(-7, 11)
(-12, 6)
(10, 9)
(-9, 10)
(8, 11)
(-8, 11)
(-11, -8)
(-8, -11)
(10, 10)
(-8, 12)
(-10, 11)
(-11, -10)
(-10, -11)
(-9, 12)
(-12, -9)
(-9, -12)
(-11, 11)
(-10, 12)
(-12, 10)
(-11, 12)
(12, -11)
