(1, -1)
(1, -2)
(2, -1)
(1, -3)
(-3, 2)
(-1, -4)
(1, -4)
(-2, -4)
(-5, 2)
(-4, -4)
(6, 1)
(-4, 5)
(-5, 4)
(4, -5)
(-5, 5)
(-7, 3)
(-5, 6)
(-1, 8)
(-7, 4)
(-2, -8)
(8, -2)
(5, -7)
(4, 8)
(1, -9)
(-9, -2)
(-8, 5)
(-8, -5)
(-9, 3)
(-4, 9)
(9, -4)
(7, -7)
(-8, 6)
(-1, 10)
(-10, -2)
(-9, -5)
(-3, -10)
(4, 10)
(-4, 10)
(4, -10)
(-6, 9)
(-9, -6)
(-6, -9)
(6, -9)
(9, -6)
(-1, 11)
(-2, 11)
(-5, 10)
(8, -8)
(-9, 7)
(10, 6)
(-10, 6)
(-10, -6)
(-4, 11)
(12, -1)
(-11, -5)
(2, -12)
(12, -2)
(-7, -10)
(7, -10)
(3, -12)
(12, -3)
(-6, 11)
(4, 12)
(-12, 4)
(4, -12)
(10, 8)
(-5, -12)
(-13, 1)
(-3, 13)
(-13, -3)
(-6, 12)
(-10, -9)
(8, 11)
(-11, 8)
(-13, -4)
(7, -12)
(10, -10)
(13, 6)
(6, 13)
(-6, -13)
(12, 9)
(-9, 12)
(13, 8)
(-8, 13)
(-13, -8)
(12, 10)
(10, 12)
(-10, -12)
(-9, 13)
(13, 10)
(13, -10)
(-13, 12)
(12, -13)
(13, -12)
