true:
(-1, -1)
(-1, -10)
(-1, -11)
(-1, -2)
(-1, -3)
(-1, -5)
(-1, -8)
(-1, 1)
(-1, 10)
(-1, 11)
(-1, 3)
(-1, 4)
(-1, 5)
(-1, 9)
(-2, -10)
(-2, -3)
(-2, -4)
(-2, -8)
(-2, 10)
(-2, 11)
(-2, 2)
(-2, 3)
(-3, -2)
(-3, -9)
(-3, 2)
(-3, 5)
(-3, 8)
(-4, -12)
(-4, -5)
(-4, -9)
(-4, 2)
(-4, 5)
(-5, -11)
(-5, -3)
(-5, -4)
(-5, -5)
(-5, 10)
(-5, 12)
(-5, 4)
(-5, 7)
(1, -10)
(1, -2)
(1, -5)
(1, -8)
(1, 3)
(1, 6)
(10, -3)
(10, -6)
(10, -7)
(11, -1)
(11, 1)
(11, 10)
(11, 4)
(11, 9)
(12, -11)
(12, -3)
(12, 11)
(12, 6)
(12, 8)
(2, -11)
(2, -2)
(2, -6)
(2, 11)
(2, 2)
(2, 3)
(3, -10)
(3, -12)
(3, 11)
(3, 7)
(4, -8)
(4, -9)
(4, 1)
(4, 12)
(4, 2)
(4, 3)
(4, 6)
(5, -1)
(5, -5)
(5, 1)
(5, 12)
(5, 3)
(5, 7)
(5, 9)
(6, -10)
(6, -4)
(6, -5)
(6, 10)
(6, 8)
(6, 9)
(7, -11)
(7, -12)
(7, -4)
(7, -5)
(7, 10)
(7, 11)
(7, 2)
(7, 3)
(7, 6)
(7, 9)
(8, -1)
(8, -11)
(8, -12)
(8, -3)
(8, -8)
(8, -9)
(8, 10)
(8, 3)
(8, 6)
(9, -10)
(9, -11)
(9, -2)
(9, 10)
(9, 5)
(9, 6)
(9, 8)
false:
(-10, -7)
(-10, 12)
(-10, 7)
(-11, -7)
(-11, 2)
(-11, 3)
(-11, 8)
(-12, -1)
(-12, -4)
(-12, -5)
(-12, 4)
(-12, 6)
(-12, 8)
(-7, -11)
(-7, -2)
(-7, -7)
(-7, -8)
(-7, 1)
(-7, 10)
(-7, 2)
(-7, 3)
(-7, 9)
(-8, -2)
(-8, -7)
(-8, -8)
(-8, 12)
(-8, 4)
(-8, 8)
(-9, -7)
(-9, -9)
(-9, 6)
