(1, 1)
(-1, 1)
(1, -2)
(-2, 2)
(2, -2)
(2, 3)
(-2, 3)
(-3, -2)
(2, -3)
(-3, -3)
(3, -3)
(-4, 2)
(2, -4)
(-3, -4)
(-5, 1)
(5, -1)
(2, -5)
(5, -2)
(-4, 4)
(5, 4)
(3, 6)
(-6, 3)
(-6, -3)
(-1, 7)
(-5, 5)
(-7, 1)
(-5, -5)
(5, -5)
(7, -1)
(-6, -4)
(4, -6)
(6, -4)
(-7, 2)
(3, 7)
(-5, 6)
(-7, -4)
(-8, 2)
(3, -8)
(5, 7)
(7, -5)
(9, 1)
(1, 9)
(7, 6)
(6, 7)
(2, 9)
(-6, 7)
(-2, -9)
(8, 5)
(5, 8)
(3, -9)
(-9, 4)
(9, -4)
(7, 7)
(-6, -8)
(2, -10)
(10, -2)
(5, 9)
(10, -3)
(-8, 7)
(-8, -7)
(-10, -4)
(4, -10)
(-6, -9)
(6, -9)
(-11, 1)
(-11, -2)
(-2, -11)
(8, -8)
(3, 11)
(-7, 9)
(-9, 7)
(-11, -3)
(-3, -11)
(3, -11)
(9, -7)
(6, -10)
(10, -6)
(4, 11)
(-11, -4)
(4, -11)
(9, 8)
(-1, 12)
(-12, -1)
(-1, -12)
(8, -9)
(-5, -11)
(-2, -12)
(-10, -7)
(12, -3)
(11, 6)
(-6, 11)
(-11, 6)
(12, 4)
(-12, -4)
(9, -9)
(10, 8)
(-8, 10)
(-10, 8)
(-10, -8)
(8, -10)
(5, -12)
(13, 1)
(-7, -11)
(1, -13)
(11, -7)
(-13, 2)
(13, -2)
(3, 13)
(-3, 13)
(3, -13)
(13, -3)
(-12, -6)
(11, 8)
(-13, 4)
(-13, -4)
(8, -11)
(7, 12)
(-7, 12)
(1, -14)
(10, 10)
(-10, 10)
(2, -14)
(10, -10)
(-11, -9)
(9, -11)
(14, 3)
(13, 6)
(-6, 13)
(-14, -3)
(-6, -13)
(12, 8)
(4, -14)
(-7, -13)
(14, 5)
(5, 14)
(-10, -11)
(-5, -14)
(11, -10)
(-9, 12)
(15, 2)
(-15, 2)
(-6, -14)
(6, -14)
(13, 8)
(-13, -8)
(8, -13)
(-15, -3)
(4, 15)
(-15, -4)
(4, -15)
(11, -11)
(14, 7)
(7, 14)
(5, 15)
(-15, 5)
(-15, -5)
(13, -9)
(16, 2)
(-14, 8)
(-16, 2)
(6, 15)
(-15, -6)
(16, 3)
(12, 11)
(3, 16)
(-12, -11)
(3, -16)
(13, -10)
(-16, 4)
(-16, -4)
(16, -4)
(-9, 14)
(14, -9)
(-12, -12)
(8, 15)
(-8, 15)
(-15, -8)
(15, -8)
(11, 13)
(-17, 1)
(1, -17)
(11, -13)
(6, -16)
(17, 2)
(2, 17)
(-2, 17)
(-2, -17)
(10, 14)
(10, -14)
(14, -10)
(-16, 7)
(-17, 4)
(-17, -4)
(4, -17)
(16, -7)
(9, 15)
(-9, 15)
(-9, -15)
(13, 12)
(12, 13)
(13, -12)
(5, 17)
(5, -17)
(-11, 14)
(-11, -14)
(11, -14)
(-8, -16)
(10, 15)
(1, 18)
(-1, 18)
(-15, 10)
(-18, -1)
(-6, -17)
(10, -15)
