(-1, 1)
(1, -1)
(-1, -2)
(-2, 2)
(-2, -2)
(2, -2)
(1, 3)
(-3, 1)
(-1, -3)
(3, -1)
(3, 2)
(1, 4)
(-1, 4)
(4, -1)
(3, 3)
(-3, 3)
(-4, 2)
(2, -4)
(4, -3)
(-1, 5)
(-1, -5)
(5, -1)
(2, -5)
(5, -2)
(4, 4)
(3, 5)
(-3, -5)
(6, 1)
(1, -6)
(6, -1)
(6, 2)
(6, -2)
(4, 5)
(-5, 4)
(4, -5)
(6, 3)
(3, 6)
(-6, 3)
(6, -3)
(-1, 7)
(-5, 5)
(-7, 1)
(4, 6)
(-4, -6)
(-2, 7)
(-7, 3)
(-7, -3)
(6, 5)
(-5, 6)
(-5, -6)
(5, -6)
(6, -5)
(8, 1)
(4, 7)
(-7, 4)
(7, -4)
(-8, 2)
(6, -6)
(8, 3)
(3, 8)
(-3, 8)
(-5, 7)
(5, -7)
(7, -5)
(-8, -4)
(-4, -8)
(8, -4)
(9, 1)
(-9, 1)
(6, 7)
(-2, 9)
(-6, 7)
(-9, -2)
(2, -9)
(-8, -5)
(3, 9)
(-9, 3)
(-9, -3)
(4, 9)
(7, 7)
(-7, 7)
(-6, -8)
(10, 1)
(-2, 10)
(2, -10)
(10, -2)
(9, 5)
(3, 10)
(-10, -3)
(-8, 7)
(7, -8)
(-10, -4)
(4, -10)
(-9, -6)
(-6, -9)
(-11, 1)
(-11, -1)
(-2, 11)
(-10, 5)
(11, 3)
(9, 7)
(7, 9)
(-7, 9)
(-9, -7)
(7, -9)
(6, 10)
(-6, 10)
(6, -10)
(10, -6)
(-11, 4)
(-11, -4)
(-4, -11)
(11, -4)
(9, 8)
(8, 9)
(-1, 12)
(-9, 8)
(1, -12)
(11, 5)
(5, 11)
(-11, 5)
(12, 2)
(-12, -2)
(10, 7)
(-10, 7)
(-12, 3)
(-3, -12)
(-11, -6)
(8, -10)
(13, 1)
(11, 7)
(-11, -7)
(-7, -11)
(7, -11)
(13, -1)
(-13, -2)
(2, -13)
(13, -2)
(12, -6)
(10, 9)
(-10, -9)
(-9, -10)
(10, -9)
(8, 11)
(4, 13)
(-4, 13)
(-11, -8)
(-4, -13)
(7, 12)
(-12, -7)
(-1, -14)
(-2, 14)
(-10, 10)
(-10, -10)
(11, 9)
(-9, -11)
(11, -9)
(-13, -6)
(6, -13)
(14, -3)
(12, 8)
(8, 12)
(4, 14)
(-7, -13)
(7, -13)
(14, 5)
(-10, 11)
(-11, 10)
(-5, -14)
(12, -9)
(15, 1)
(-15, 1)
(2, 15)
(6, 14)
(-6, -14)
(13, 8)
(15, 3)
(-3, -15)
(3, -15)
(15, 4)
(4, 15)
(-4, 15)
(-15, 4)
(10, 12)
(12, -10)
(-7, 14)
(14, -7)
(15, 5)
(13, 9)
(-15, -5)
(-13, -9)
(5, -15)
(8, 14)
(-14, -8)
(-8, -14)
(8, -14)
(15, 6)
(6, 15)
(-6, -15)
(-12, -11)
(13, 10)
(-13, 10)
(-13, -10)
(-10, -13)
(13, -10)
(-7, 15)
(-15, 7)
(-15, -7)
(14, 9)
(14, -9)
(12, 12)
(15, 8)
(8, 15)
(8, -15)
(13, 11)
(-11, -13)
(-14, 10)
(-10, -14)
(10, -14)
(15, 9)
(-15, 9)
(-9, -15)
(-12, -13)
(-11, 14)
(-14, 11)
(10, -15)
(13, 13)
(-13, -13)
(15, 11)
(-11, -15)
(14, -13)
(15, 12)
(-15, 12)
(-12, -15)
(-14, -14)
(14, -14)
(15, 13)
(-15, 13)
(-15, -13)
(-14, 15)
(-15, -14)
(15, 15)
