true:
(-1, -1)
(-1, -2)
(-1, 1)
(-1, 5)
(-1, 6)
(-2, -1)
(-2, -4)
(-2, -6)
(-2, 2)
(1, -1)
(1, -7)
(1, 1)
(1, 4)
(1, 5)
(2, -2)
(2, -5)
(2, -7)
(2, 1)
(2, 3)
(2, 4)
(2, 5)
(3, -3)
(3, -5)
(3, -7)
(3, 3)
(3, 4)
(4, -3)
(4, -5)
(4, 2)
(4, 3)
(4, 6)
(5, -1)
(5, -3)
(5, -4)
(5, -5)
(5, 2)
(5, 4)
(5, 6)
(5, 7)
(6, -7)
(6, 3)
(6, 5)
(7, -1)
(7, -4)
(7, 1)
(7, 3)
(7, 6)
false:
(-3, -3)
(-3, -4)
(-3, 1)
(-3, 6)
(-3, 7)
(-4, -4)
(-4, -6)
(-4, -7)
(-4, 4)
(-5, -2)
(-5, -3)
(-5, -5)
(-5, 1)
(-5, 2)
(-5, 3)
(-5, 4)
(-5, 6)
(-6, -3)
(-6, -5)
(-6, -6)
(-6, -7)
(-6, 2)
(-6, 5)
(-6, 7)
(-7, 2)
(-7, 3)
(-7, 4)
(-7, 7)
