(-2, 1)
(1, -2)
(-2, -2)
(3, 1)
(1, 3)
(-1, 3)
(-3, 2)
(-3, -2)
(2, -3)
(4, 1)
(-4, 1)
(3, 3)
(-3, -3)
(-2, -4)
(4, 3)
(3, 4)
(-3, 4)
(-4, -3)
(3, -4)
(4, -3)
(5, 1)
(-1, -5)
(-5, 2)
(-3, -5)
(5, -3)
(-1, 6)
(-1, -6)
(6, -1)
(6, 2)
(-2, -6)
(6, -2)
(4, 5)
(-5, 4)
(3, 6)
(-6, -3)
(6, -3)
(7, 1)
(-7, 1)
(5, -5)
(7, -1)
(-6, 4)
(7, 2)
(-7, -2)
(2, -7)
(-7, -3)
(7, -3)
(-5, 6)
(-6, -5)
(-5, -6)
(5, -6)
(1, 8)
(-1, 8)
(-4, 7)
(-8, 1)
(-8, -1)
(-7, -4)
(8, -1)
(8, 2)
(2, 8)
(-8, 2)
(6, -6)
(8, 3)
(3, 8)
(-8, 3)
(-3, -8)
(-5, 7)
(9, 1)
(1, 9)
(-1, 9)
(-9, -1)
(-6, 7)
(-9, 2)
(8, 5)
(5, 8)
(-3, 9)
(9, -3)
(4, 9)
(-9, 4)
(4, -9)
(9, -4)
(-6, 8)
(-8, 6)
(-6, -8)
(8, -6)
(10, 1)
(-1, 10)
(-10, 1)
(10, 2)
(-2, 10)
(-10, 2)
(10, -2)
(-9, 5)
(5, -9)
(9, -5)
(3, 10)
(-10, -3)
(-7, -8)
(4, 10)
(-10, 4)
(4, -10)
(9, 6)
(-6, 9)
(6, -9)
(9, -6)
(1, 11)
(-1, 11)
(-11, -1)
(11, -1)
(11, 2)
(10, 5)
(5, 10)
(-11, -2)
(11, -2)
(8, 8)
(-8, 8)
(11, 3)
(-9, -7)
(-3, -11)
(11, -3)
(6, -10)
(4, 11)
(-4, 11)
(-11, -4)
(4, -11)
(11, -4)
(1, 12)
(-12, 1)
(-12, -1)
(-9, -8)
(11, 5)
(5, 11)
(-5, -11)
(5, -11)
(-12, 2)
(-12, -2)
(7, 10)
(-7, 10)
(-10, -7)
(3, 12)
(3, -12)
(-6, 11)
(6, -11)
(12, -4)
(12, 5)
(-5, 12)
(-5, -12)
(11, 7)
(-11, -7)
(-1, -13)
(-2, -13)
(13, 3)
(-3, 13)
(-13, -3)
(-3, -13)
(-6, -12)
(12, -6)
(-9, -10)
(9, -10)
(4, 13)
(-8, -11)
(8, -11)
(12, 7)
(-7, -12)
(7, -12)
(14, 1)
(-1, -14)
(14, 2)
(-14, -2)
(-9, 11)
(-11, -9)
(-3, 14)
(6, -13)
(13, -6)
(14, -3)
(-8, 12)
(-12, 8)
(8, -12)
(4, 14)
(-14, 4)
(-4, -14)
(13, 7)
(7, -13)
(14, 5)
(11, 10)
(-5, 14)
(-11, -10)
(-9, 12)
(-12, 9)
(9, -12)
(15, 1)
(-1, -15)
(15, -1)
(15, 2)
(-15, 2)
(2, -15)
(15, -2)
(6, 14)
(-6, 14)
(-6, -14)
(14, -6)
(13, 8)
(8, 13)
(-8, -13)
(13, -8)
(-3, 15)
(-15, 3)
(15, -3)
(15, 4)
(-11, 11)
(11, -11)
(-14, -7)
(-7, -14)
(7, -14)
(5, 15)
(13, -9)
(15, -5)
(-8, 14)
(-14, 8)
(-6, 15)
(-15, -6)
(6, -15)
(11, 12)
(-11, 12)
(11, -12)
(-10, -13)
(10, -13)
(13, -10)
(15, 7)
(-7, 15)
(-15, -7)
(-7, -15)
(7, -15)
(15, -7)
(14, 9)
(9, 14)
(-9, 14)
(-14, -9)
(-9, -14)
(-15, 8)
(-15, -8)
(-8, -15)
(14, 10)
(10, 14)
(10, -14)
(-9, 15)
(13, 12)
(12, 13)
(-13, 12)
(14, 11)
(11, -14)
(-10, -15)
(13, 13)
(13, -13)
(14, 12)
(12, 14)
(-12, 14)
(-12, -14)
(11, 15)
(-15, 11)
(-15, -11)
(-11, -15)
(14, 13)
(-14, 13)
(-14, -13)
(15, 12)
(14, -14)
(-13, -15)
(15, 14)
